Item,Count
37281,1
40442,1
30024,1
16839,1
39350,1
31003,1
34487,1
38386,1
32284,1
17510,1
30467,1
18983,1
40661,1
39022,1
41155,1
36248,1
40060,1
18758,1
30333,1
35284,1
12140,1
33124,1
30712,1
26847,1
32605,1
30978,1
40058,1
36754,1
32918,1
36016,1
40413,1
30963,1
37040,1
33551,1
31898,1
31540,1
32403,1
35954,1
38454,1
37821,1
31799,1
12279,1
39715,1
37944,1
31834,1
38041,1
24528,1
38749,1
34636,1
18161,1
41042,1
33232,1
12305,1
12289,1
39642,1
37912,1
29860,1
12308,1
40957,1
38206,1
30288,1
37535,1
41069,1
23842,1
30272,1
35764,1
30711,1
38760,1
20950,1
36456,1
25164,1
32851,1
37779,1
28492,1
29338,1
33392,1
33749,1
33054,1
40297,1
24615,1
18137,1
38835,1
38205,1
40818,1
35521,1
39630,1
39559,1
24593,1
29614,1
38147,1
33157,1
38591,1
34833,1
37788,1
28247,1
32910,1
28320,1
28359,1
39430,1
22020,1
30254,1
39435,1
29209,1
23862,1
20727,1
34158,1
36860,1
31813,1
5285,1
41267,1
39972,1
35121,1
35683,1
38395,1
40645,1
31157,1
39935,1
35277,1
27243,1
30103,1
40893,1
25232,1
32339,1
35985,1
20157,1
40411,1
21418,1
40541,1
24603,1
39531,1
41131,1
35570,1
34681,1
31392,1
31624,1
31047,1
32070,1
32320,1
35941,1
37183,1
36076,1
36786,1
19844,1
39925,1
26204,1
31873,1
18036,1
41068,1
30926,1
19472,1
12088,1
24625,1
26650,1
34949,1
12089,1
19931,1
31815,1
28932,1
24536,1
31334,1
18558,1
25440,1
12096,1
36349,1
39158,1
40022,1
36629,1
41212,1
33924,1
40716,1
40755,1
40098,1
39068,1
40621,1
18749,1
36439,1
38631,1
26673,1
12071,1
39016,1
27212,1
29399,1
38059,1
29772,1
36617,1
38211,1
39138,1
33582,1
37638,1
40615,1
37717,1
37878,1
22963,1
33823,1
29734,1
13888,1
41076,1
27850,1
37353,1
33676,1
38638,1
31452,1
31121,1
36659,1
37903,1
38971,1
23486,1
9082,1
30006,1
39836,1
33727,1
35065,1
32593,1
37189,1
40542,1
37469,1
37441,1
27302,1
39716,1
40235,1
36911,1
35947,1
23463,1
31445,1
39096,1
40840,1
31886,1
36341,1
40168,1
39044,1
23885,1
39615,1
39578,1
33902,1
32234,1
38474,1
23515,1
34602,1
21170,1
19231,1
41111,1
38669,1
29170,1
39880,1
39750,1
33328,1
3883,1
32053,1
31458,1
15469,1
37446,1
21479,1
37767,1
35449,1
39904,1
35585,1
35401,1
33034,1
35603,1
36777,1
30632,1
39389,1
40862,1
40089,1
37437,1
37064,1
30440,1
33738,1
40161,1
4993,1
40325,1
37760,1
27410,1
35924,1
25265,1
27078,1
36455,1
38941,1
32402,1
26114,1
39678,1
36550,1
34219,1
39814,1
19037,1
8395,1
20341,1
24176,1
36748,1
32022,1
39897,1
35435,1
40258,1
41087,1
34172,1
32688,1
36481,1
34938,1
39812,1
37160,1
33732,1
31411,1
40756,1
29332,1
33838,1
32844,1
32433,1
39085,1
38096,1
25738,1
12276,1
40452,1
32733,1
38093,1
27364,1
29508,1
37673,1
38556,1
36256,1
35451,1
40767,1
26225,1
22843,1
39544,1
26003,1
33429,1
38792,1
40533,1
12194,1
30114,1
37797,1
38510,1
25676,1
12386,1
34892,1
30557,1
21633,1
28618,1
22017,1
33763,1
33898,1
18937,1
30282,1
39787,1
36276,1
40365,1
18574,1
22049,1
31190,1
34590,1
28326,1
36006,1
37786,1
37667,1
31871,1
29936,1
40956,1
27990,1
15306,1
34089,1
38747,1
34841,1
37898,1
36375,1
33831,1
38293,1
34578,1
35136,1
37117,1
17446,1
38672,1
37697,1
33104,1
34750,1
36876,1
11520,1
24674,1
29608,1
38923,1
40416,1
39501,1
35423,1
38966,1
37711,1
35584,1
35602,1
40842,1
21020,1
20508,1
34803,1
29983,1
38501,1
17787,1
12231,1
33319,1
40668,1
40316,1
38938,1
40717,1
40629,1
38032,1
38382,1
40939,1
38569,1
39386,1
33899,1
29931,1
31922,1
35438,1
24255,1
33667,1
38743,1
38023,1
37179,1
31048,1
37208,1
36109,1
39909,1
38967,1
40479,1
40462,1
36274,1
34885,1
31726,1
31222,1
40684,1
38285,1
34315,1
41194,1
37945,1
32989,1
36583,1
37484,1
33575,1
27878,1
39646,1
13566,1
40115,1
24229,1
37043,1
20589,1
23372,1
25933,1
38800,1
35525,1
40118,1
38697,1
19842,1
28183,1
11631,1
40493,1
36185,1
40279,1
37807,1
39268,1
30317,1
23592,1
37492,1
18637,1
32789,1
40492,1
40832,1
37984,1
31519,1
12148,1
23390,1
38270,1
26638,1
40725,1
33639,1
33993,1
20281,1
39127,1
21000,1
39099,1
31715,1
23859,1
33314,1
31288,1
39154,1
17310,1
38859,1
37423,1
37678,1
39397,1
27155,1
40440,1
38190,1
34334,1
25671,1
19381,1
31102,1
13766,1
40469,1
33454,1
24719,1
34868,1
28109,1
36379,1
31086,1
23507,1
30474,1
12236,1
22367,1
33540,1
30273,1
21610,1
36607,1
24075,1
30846,1
40174,1
38563,1
37986,1
40237,1
31370,1
32361,1
15705,1
31113,1
12384,1
24179,1
15149,1
37231,1
34941,1
40560,1
31985,1
20199,1
38555,1
38535,1
35067,1
22850,1
12091,1
40123,1
33446,1
36878,1
31373,1
35868,1
12115,1
29271,1
33050,1
16707,1
38939,1
31080,1
31736,1
39255,1
40885,1
12247,1
37852,1
29569,1
40163,1
28340,1
38433,1
40224,1
38916,1
31480,1
30765,1
38595,1
33165,1
39983,1
34772,1
32825,1
27104,1
30143,1
38593,1
30050,1
36505,1
26065,1
38349,1
25047,1
36368,1
38989,1
28681,1
24273,1
17422,1
35034,1
33698,1
25360,1
12144,1
20117,1
40642,1
38542,1
13745,1
36708,1
34811,1
30645,1
34257,1
39272,1
32393,1
41270,1
30400,1
30261,1
30146,1
32920,1
40731,1
37391,1
35951,1
39892,1
35060,1
12121,1
37286,1
36424,1
19433,1
38213,1
39746,1
33271,1
38642,1
37330,1
39305,1
38754,1
25234,1
39951,1
20313,1
35235,1
25084,1
35283,1
28298,1
24570,1
38868,1
26171,1
12201,1
37137,1
37809,1
41080,1
37125,1
40580,1
39202,1
40119,1
32632,1
35904,1
27902,1
20385,1
36644,1
20509,1
34879,1
39705,1
33848,1
38736,1
28677,1
32983,1
12110,1
32483,1
39066,1
36034,1
12225,1
38290,1
37762,1
38426,1
23937,1
40809,1
23280,1
32065,1
39487,1
40505,1
37305,1
39660,1
36673,1
37402,1
27506,1
40752,1
35383,1
36048,1
40418,1
36210,1
30083,1
18470,1
13516,1
33237,1
34682,1
30569,1
37251,1
34314,1
31547,1
39668,1
32819,1
37468,1
24005,1
35940,1
41240,1
38025,1
37421,1
37195,1
38529,1
32808,1
35921,1
27577,1
12173,1
41172,1
39565,1
38991,1
5158,1
38357,1
40804,1
38851,1
36537,1
34468,1
40730,1
40535,1
12170,1
28096,1
39830,1
22018,1
38621,1
39955,1
30237,1
35779,1
38248,1
24595,1
30851,1
31676,1
40993,1
12256,1
39530,1
41004,1
40891,1
34168,1
12251,1
19717,1
40088,1
40700,1
30245,1
40485,1
34707,1
32880,1
32697,1
32426,1
39076,1
39372,1
38125,1
28121,1
38850,1
38831,1
29684,1
41266,1
39410,1
35014,1
38427,1
12341,1
37424,1
39979,1
38021,1
37458,1
35099,1
28638,1
36383,1
37834,1
32169,1
25288,1
19353,1
17214,1
36825,1
35519,1
35162,1
26511,1
18942,1
17822,1
38403,1
38524,1
34124,1
12226,1
21215,1
39041,1
20804,1
25122,1
32406,1
30820,1
40265,1
28857,1
36837,1
40971,1
38106,1
32561,1
12215,1
32810,1
36112,1
12335,1
39049,1
36474,1
39161,1
34823,1
40763,1
17125,1
35350,1
26413,1
15113,1
37631,1
29946,1
40103,1
39575,1
32032,1
39700,1
25186,1
39636,1
24628,1
38415,1
39898,1
12271,1
39883,1
29539,1
32478,1
38668,1
40112,1
30973,1
39086,1
18751,1
34293,1
37680,1
26018,1
28265,1
38787,1
16832,1
29817,1
38574,1
31824,1
18618,1
5996,1
41022,1
33553,1
21165,1
33327,1
38423,1
28036,1
27518,1
38552,1
37701,1
38613,1
24280,1
28479,1
29099,1
39481,1
33914,1
38495,1
34755,1
14728,1
35078,1
38678,1
38237,1
24318,1
35829,1
17251,1
38508,1
40793,1
33009,1
29664,1
32409,1
35790,1
35916,1
34765,1
41081,1
40883,1
38455,1
18634,1
24804,1
38410,1
33177,1
41086,1
22883,1
36345,1
30727,1
38221,1
38005,1
39766,1
39556,1
37361,1
35765,1
40454,1
37820,1
23498,1
40847,1
31917,1
30500,1
37317,1
34760,1
38940,1
33331,1
24607,1
36554,1
35480,1
35470,1
31983,1
17307,1
30630,1
38653,1
31250,1
40911,1
35678,1
30948,1
39969,1
22469,1
36587,1
29315,1
39334,1
39685,1
37213,1
40583,1
37640,1
39159,1
28428,1
26279,1
31953,1
37127,1
30148,1
20610,1
31299,1
28002,1
34380,1
33896,1
12199,1
38137,1
32696,1
39248,1
40954,1
31719,1
40665,1
37375,1
12248,1
36280,1
40600,1
27959,1
40632,1
33143,1
32238,1
14135,1
33774,1
29631,1
39712,1
23613,1
12202,1
27351,1
17910,1
35644,1
26368,1
33882,1
36926,1
37225,1
27022,1
35493,1
37354,1
34799,1
17290,1
39228,1
39513,1
29742,1
36329,1
39257,1
31319,1
40640,1
40711,1
34884,1
31683,1
39357,1
39008,1
29427,1
27556,1
40149,1
25183,1
23415,1
39196,1
40945,1
30728,1
33255,1
34927,1
17898,1
36394,1
23737,1
32461,1
41222,1
37791,1
39785,1
12082,1
21604,1
21158,1
27504,1
32833,1
27406,1
28120,1
38905,1
9439,1
32712,1
37121,1
41035,1
12175,1
38492,1
32729,1
22511,1
34026,1
28792,1
35847,1
34726,1
38217,1
40921,1
40371,1
35441,1
36046,1
34539,1
40896,1
39957,1
40619,1
41110,1
33053,1
40977,1
28934,1
36206,1
31723,1
36449,1
12314,1
37730,1
40857,1
38509,1
39800,1
38308,1
40795,1
37645,1
19059,1
39195,1
32449,1
37045,1
38712,1
29052,1
30140,1
12179,1
38485,1
37784,1
36989,1
38245,1
24614,1
20484,1
27910,1
29078,1
38833,1
33207,1
35694,1
32019,1
29328,1
28847,1
37175,1
40140,1
20020,1
32081,1
26614,1
36174,1
26750,1
37063,1
37296,1
39365,1
36055,1
37892,1
38188,1
38497,1
35695,1
36415,1
18305,1
36719,1
38468,1
40626,1
36818,1
38246,1
37403,1
35812,1
25574,1
25354,1
34864,1
11496,1
36579,1
36762,1
13731,1
28019,1
38161,1
41191,1
31986,1
40358,1
35920,1
34000,1
40468,1
39742,1
36414,1
38877,1
40681,1
36447,1
39749,1
19071,1
38908,1
24203,1
36099,1
34549,1
40138,1
40680,1
15681,1
40779,1
36832,1
41135,1
38912,1
34289,1
37853,1
32113,1
27268,1
30489,1
20814,1
35385,1
39271,1
31530,1
12301,1
22435,1
39573,1
37800,1
29759,1
26870,1
41133,1
36637,1
39301,1
24909,1
12348,1
40024,1
15094,1
34377,1
27528,1
37422,1
40886,1
38975,1
27840,1
14607,1
21990,1
40739,1
34923,1
35733,1
35822,1
41017,1
29039,1
40554,1
34437,1
40834,1
37687,1
36378,1
38440,1
40713,1
37389,1
20087,1
38184,1
34333,1
33933,1
32664,1
39910,1
35410,1
17536,1
41144,1
27401,1
39163,1
38639,1
28434,1
26554,1
29083,1
35477,1
35388,1
29237,1
40133,1
34610,1
22575,1
40761,1
38765,1
37102,1
39824,1
34328,1
34434,1
35155,1
41037,1
36819,1
11224,1
33847,1
37964,1
18169,1
35845,1
38053,1
37085,1
35833,1
30248,1
39654,1
27974,1
35830,1
38097,1
41173,1
34209,1
35295,1
35865,1
7751,1
26342,1
37495,1
36407,1
33272,1
29409,1
37970,1
35353,1
38126,1
36815,1
16735,1
28488,1
34095,1
39653,1
36526,1
35506,1
39077,1
26374,1
19402,1
36178,1
12086,1
38463,1
31438,1
12319,1
38317,1
33684,1
40361,1
36795,1
31599,1
29272,1
33036,1
23188,1
38165,1
34459,1
12182,1
12227,1
27957,1
12134,1
35564,1
37325,1
40451,1
26503,1
10430,1
27752,1
41051,1
6725,1
40337,1
32936,1
28020,1
39018,1
40890,1
40526,1
32635,1
25625,1
37755,1
30441,1
37689,1
36884,1
34612,1
26599,1
31493,1
37939,1
34914,1
32721,1
18170,1
41259,1
39760,1
38645,1
40331,1
27035,1
34165,1
40460,1
39902,1
30502,1
40588,1
33547,1
30247,1
41028,1
39917,1
35547,1
33377,1
31706,1
39651,1
29754,1
34197,1
37805,1
33357,1
40530,1
38523,1
27693,1
19053,1
35621,1
35641,1
29101,1
25342,1
26033,1
36675,1
27251,1
38256,1
35681,1
37472,1
36661,1
37007,1
22463,1
39841,1
39451,1
35538,1
41269,1
38900,1
24469,1
33972,1
40648,1
36616,1
36440,1
38858,1
31355,1
37816,1
35718,1
33041,1
40293,1
39848,1
31314,1
40334,1
24530,1
39408,1
23747,1
38348,1
40438,1
19060,1
39962,1
26964,1
37386,1
39672,1
21708,1
35649,1
30092,1
28094,1
38100,1
39669,1
33562,1
34940,1
12137,1
29899,1
31422,1
39692,1
38901,1
30762,1
36005,1
31231,1
40579,1
29124,1
40605,1
33283,1
24683,1
36974,1
22434,1
41239,1
12180,1
30994,1
34325,1
34916,1
39711,1
12094,1
33808,1
35817,1
34431,1
19022,1
35194,1
41265,1
37383,1
38014,1
31444,1
40539,1
36191,1
34594,1
35304,1
39212,1
34993,1
36549,1
12303,1
24862,1
34646,1
32084,1
40018,1
39194,1
38604,1
19020,1
29499,1
34939,1
20836,1
37567,1
23451,1
40386,1
17696,1
32769,1
38480,1
39649,1
12169,1
27811,1
12130,1
39243,1
35456,1
34540,1
37560,1
37409,1
31099,1
30462,1
28850,1
36935,1
25295,1
34371,1
17076,1
30731,1
40699,1
28273,1
37001,1
39463,1
31179,1
24781,1
26261,1
40894,1
33938,1
31910,1
39899,1
24272,1
39707,1
37059,1
25140,1
33559,1
39694,1
18213,1
39251,1
10016,1
36542,1
29275,1
39813,1
35761,1
25222,1
30001,1
40534,1
39514,1
34910,1
37772,1
41241,1
31951,1
26310,1
40397,1
38763,1
35563,1
37920,1
34291,1
36560,1
38632,1
37140,1
39230,1
20168,1
36706,1
19159,1
37132,1
35191,1
35907,1
41232,1
32649,1
32095,1
35825,1
33042,1
40220,1
32545,1
32480,1
39413,1
30244,1
25670,1
33294,1
30041,1
36204,1
38470,1
28065,1
35814,1
34320,1
20759,1
18131,1
24598,1
38442,1
23387,1
35100,1
39429,1
30178,1
34181,1
30061,1
32101,1
38714,1
34924,1
40981,1
41247,1
39896,1
37928,1
37156,1
39987,1
33245,1
34167,1
34450,1
36900,1
39658,1
35643,1
39290,1
19205,1
12174,1
33692,1
32486,1
34690,1
38909,1
40732,1
35902,1
41056,1
36886,1
38922,1
37665,1
40848,1
30138,1
28102,1
26149,1
37890,1
17295,1
32413,1
30825,1
29922,1
39522,1
30066,1
28001,1
12103,1
38330,1
40914,1
28989,1
39061,1
38226,1
34106,1
27732,1
40837,1
38875,1
22646,1
39424,1
21918,1
25544,1
5032,1
13580,1
38873,1
29859,1
13916,1
36438,1
30212,1
39829,1
27995,1
37023,1
25986,1
34947,1
37847,1
39665,1
40531,1
30796,1
37924,1
37752,1
38229,1
38848,1
34634,1
36806,1
31641,1
17671,1
31117,1
32628,1
38225,1
30981,1
38029,1
28729,1
39109,1
40569,1
26999,1
40578,1
39821,1
25382,1
25635,1
37722,1
33577,1
37982,1
39282,1
37633,1
22580,1
25458,1
39087,1
29480,1
40158,1
37534,1
38264,1
32585,1
34517,1
34897,1
27597,1
39072,1
32072,1
19942,1
15216,1
36697,1
32182,1
37570,1
24537,1
36688,1
31465,1
34909,1
34390,1
34806,1
30423,1
20132,1
29120,1
13507,1
19118,1
38295,1
39764,1
40591,1
36419,1
39706,1
36823,1
40283,1
29354,1
21350,1
39470,1
31869,1
13796,1
34277,1
40776,1
36517,1
27325,1
12221,1
40584,1
37566,1
21653,1
34160,1
24923,1
40610,1
30062,1
35467,1
31265,1
12228,1
34733,1
35287,1
23936,1
32347,1
30270,1
24613,1
40104,1
30587,1
40748,1
25244,1
35775,1
39322,1
12116,1
34559,1
35270,1
31000,1
21258,1
40253,1
40873,1
36601,1
39356,1
40308,1
12105,1
38493,1
10241,1
39053,1
40519,1
34985,1
30059,1
39249,1
35712,1
33739,1
35785,1
40757,1
27685,1
32624,1
31928,1
32623,1
38066,1
34948,1
30907,1
35145,1
39726,1
33214,1
40348,1
34862,1
34470,1
35737,1
36465,1
14562,1
12260,1
40532,1
24521,1
32532,1
20704,1
15151,1
40001,1
40527,1
32666,1
31885,1
23117,1
29762,1
21786,1
22298,1
26799,1
36367,1
32389,1
22251,1
39584,1
40362,1
41218,1
23035,1
26853,1
35655,1
38089,1
40577,1
39867,1
40540,1
24636,1
39643,1
34952,1
35691,1
39747,1
36493,1
15478,1
35540,1
30168,1
37430,1
33479,1
22884,1
40309,1
40962,1
38373,1
25941,1
40838,1
40042,1
30065,1
40071,1
39219,1
12391,1
26063,1
34275,1
40414,1
35893,1
41075,1
31919,1
39945,1
34050,1
40517,1
25225,1
35624,1
34339,1
40366,1
39596,1
38092,1
38350,1
29093,1
37368,1
39266,1
34449,1
25071,1
32513,1
34721,1
38118,1
19799,1
40420,1
40903,1
20404,1
12161,1
26147,1
34913,1
35190,1
38860,1
35594,1
39338,1
12327,1
33097,1
38791,1
39503,1
39721,1
35411,1
38684,1
27913,1
37187,1
39276,1
23635,1
12817,1
35876,1
37833,1
25134,1
25426,1
34616,1
36381,1
38111,1
40999,1
36437,1
40758,1
31795,1
21773,1
37644,1
11264,1
30221,1
35528,1
32904,1
39543,1
18773,1
33318,1
13804,1
37891,1
33101,1
36133,1
31243,1
40843,1
21902,1
37695,1
28624,1
39179,1
37895,1
26918,1
29906,1
37337,1
31882,1
19161,1
32308,1
40742,1
23256,1
29064,1
40812,1
28930,1
39939,1
39172,1
33864,1
40195,1
19554,1
38606,1
41174,1
37496,1
34830,1
30677,1
30831,1
40814,1
37814,1
40523,1
39681,1
40390,1
40477,1
29646,1
34178,1
11806,1
38251,1
32270,1
32596,1
38487,1
35576,1
16436,1
40389,1
39865,1
33442,1
33597,1
38488,1
39680,1
32379,1
12147,1
19987,1
40037,1
41228,1
39444,1
26354,1
30056,1
37704,1
40513,1
40078,1
37460,1
38460,1
35404,1
35605,1
23371,1
32112,1
39696,1
33290,1
24192,1
34795,1
30853,1
33235,1
37235,1
23657,1
37942,1
25468,1
19154,1
12278,1
35049,1
40374,1
39439,1
27318,1
39907,1
35374,1
39067,1
12084,1
32134,1
29511,1
24934,1
25550,1
39057,1
35806,1
32945,1
28739,1
40106,1
33441,1
34484,1
25243,1
24711,1
12102,1
38550,1
29457,1
33048,1
38533,1
39508,1
40124,1
40946,1
39690,1
22787,1
39570,1
34212,1
12152,1
39281,1
32694,1
35508,1
34474,1
29756,1
39879,1
31890,1
34206,1
41063,1
22420,1
40525,1
33513,1
40650,1
33797,1
40510,1
38537,1
36987,1
38741,1
37681,1
17983,1
38597,1
32773,1
38413,1
39832,1
31346,1
37749,1
30276,1
36292,1
37827,1
40806,1
22532,1
32327,1
29927,1
37575,1
28267,1
35183,1
38324,1
36750,1
30809,1
36090,1
37425,1
32391,1
29947,1
19820,1
32725,1
27271,1
29609,1
40688,1
30078,1
35784,1
23768,1
29493,1
12154,1
36948,1
12340,1
26589,1
40574,1
35619,1
34980,1
5135,1
29748,1
31518,1
40996,1
40351,1
37666,1
37740,1
27365,1
35669,1
38310,1
19897,1
31758,1
12330,1
33473,1
35918,1
28287,1
34361,1
36531,1
39422,1
36308,1
29712,1
33678,1
37321,1
33211,1
27579,1
36928,1
35740,1
32929,1
33851,1
36285,1
8784,1
31234,1
35331,1
34480,1
39797,1
12283,1
30713,1
37753,1
18034,1
40333,1
34542,1
22015,1
35794,1
36488,1
29750,1
37643,1
35561,1
33608,1
25805,1
31794,1
41120,1
40155,1
32965,1
34854,1
27857,1
37136,1
26115,1
12367,1
36904,1
36118,1
25503,1
33353,1
19269,1
31977,1
33403,1
30678,1
40978,1
30099,1
32724,1
38679,1
32896,1
35341,1
36822,1
39623,1
38981,1
39316,1
28678,1
39728,1
40184,1
39516,1
12126,1
27014,1
35202,1
36892,1
35888,1
37664,1
38040,1
34086,1
38119,1
40274,1
38715,1
12375,1
40495,1
26447,1
40225,1
40904,1
32249,1
40671,1
28573,1
27510,1
32860,1
31811,1
30540,1
37200,1
37734,1
29229,1
36155,1
37723,1
39418,1
35462,1
33418,1
17912,1
35267,1
38304,1
39190,1
22306,1
23570,1
34019,1
40045,1
40892,1
38836,1
26680,1
19200,1
38950,1
20414,1
39650,1
40044,1
41092,1
33854,1
19882,1
37161,1
23723,1
38806,1
36117,1
25607,1
33958,1
37254,1
35505,1
25522,1
17941,1
29143,1
38343,1
12176,1
16560,1
12196,1
40618,1
29429,1
38932,1
39963,1
28427,1
38863,1
22796,1
35567,1
40229,1
29538,1
32799,1
25916,1
35494,1
33447,1
39942,1
35252,1
39070,1
24041,1
30145,1
37041,1
21253,1
27521,1
37009,1
37955,1
37642,1
27761,1
33543,1
36110,1
20355,1
37203,1
40787,1
31568,1
33546,1
31403,1
33930,1
16425,1
36423,1
37055,1
38768,1
34989,1
36519,1
39054,1
39609,1
33397,1
34639,1
37454,1
39117,1
27970,1
40571,1
36530,1
41203,1
19036,1
38864,1
40551,1
28873,1
38068,1
40932,1
29534,1
31320,1
25296,1
22851,1
33843,1
36351,1
40708,1
35335,1
32955,1
38756,1
30090,1
39130,1
16305,1
34149,1
32777,1
35246,1
23128,1
37369,1
27829,1
38370,1
39204,1
24763,1
36334,1
12325,1
36936,1
37365,1
40246,1
12379,1
38538,1
35484,1
12350,1
17749,1
35156,1
40048,1
27975,1
31228,1
38840,1
36098,1
38341,1
30452,1
27849,1
39142,1
39505,1
37002,1
41016,1
26484,1
25050,1
10516,1
40953,1
36850,1
23789,1
37951,1
30028,1
35168,1
38173,1
39906,1
40987,1
32424,1
35548,1
20977,1
19268,1
35557,1
34674,1
41124,1
26966,1
30070,1
36477,1
38364,1
39577,1
40659,1
40474,1
18073,1
41107,1
34716,1
33387,1
36763,1
31256,1
12073,1
40166,1
33820,1
30578,1
37909,1
28928,1
28031,1
34553,1
27015,1
37488,1
26971,1
36945,1
34598,1
37739,1
25293,1
41146,1
16824,1
34683,1
32491,1
39262,1
33816,1
37965,1
12383,1
38356,1
39709,1
31850,1
40764,1
40312,1
37636,1
35684,1
38389,1
35956,1
36677,1
31212,1
36347,1
38734,1
26303,1
30076,1
28789,1
36663,1
30945,1
31122,1
27080,1
38282,1
39411,1
40547,1
40227,1
5197,1
40011,1
40641,1
31342,1
36533,1
38658,1
12143,1
38713,1
40746,1
20551,1
41257,1
37591,1
39613,1
39010,1
35693,1
36264,1
17417,1
37540,1
37387,1
34964,1
32083,1
32456,1
22178,1
37596,1
31394,1
33489,1
31237,1
37822,1
39343,1
39775,1
24081,1
41217,1
38725,1
40864,1
36103,1
36960,1
11813,1
37141,1
39901,1
34120,1
28848,1
12240,1
38773,1
24635,1
32739,1
35968,1
33971,1
12206,1
40188,1
34061,1
39297,1
33344,1
39312,1
38927,1
35647,1
8302,1
40261,1
33997,1
36078,1
37509,1
39667,1
36171,1
12138,1
23519,1
40796,1
34082,1
36398,1
39673,1
36431,1
32031,1
40446,1
37851,1
34520,1
37839,1
38683,1
19501,1
26127,1
36862,1
38162,1
38839,1
37017,1
35571,1
24631,1
12277,1
31225,1
40436,1
39107,1
21064,1
24147,1
33861,1
39612,1
40564,1
23139,1
39028,1
33855,1
35873,1
39638,1
34839,1
40121,1
40920,1
29886,1
31284,1
40455,1
41180,1
18296,1
40520,1
35412,1
35667,1
31441,1
36603,1
33894,1
37263,1
41041,1
31529,1
41258,1
39284,1
38006,1
35181,1
26455,1
12346,1
31940,1
40260,1
39569,1
18730,1
40707,1
37583,1
37220,1
15830,1
36983,1
21943,1
39362,1
34040,1
36002,1
29402,1
34908,1
35436,1
38949,1
8602,1
27830,1
41205,1
29165,1
40017,1
31471,1
27700,1
33869,1
30151,1
35820,1
37443,1
12313,1
32447,1
29244,1
31282,1
36639,1
37218,1
41070,1
38720,1
19188,1
30147,1
39946,1
26632,1
36315,1
28795,1
38169,1
38202,1
24606,1
33141,1
36215,1
39808,1
36336,1
35800,1
12318,1
39847,1
39819,1
38307,1
40021,1
22808,1
40592,1
33804,1
29590,1
34871,1
33312,1
35757,1
26174,1
35279,1
36804,1
36992,1
36632,1
24630,1
35157,1
35583,1
35994,1
36957,1
22423,1
30707,1
35976,1
34704,1
3260,1
36520,1
34664,1
39547,1
27298,1
35131,1
39112,1
38058,1
33186,1
14320,1
38572,1
35856,1
31717,1
39677,1
34889,1
31549,1
36252,1
30134,1
34599,1
39309,1
40336,1
41198,1
33405,1
40182,1
39975,1
38546,1
40771,1
35518,1
37133,1
38746,1
12246,1
35716,1
39002,1
36495,1
39984,1
34456,1
38596,1
38012,1
29839,1
34479,1
35795,1
37098,1
37445,1
23754,1
33534,1
39562,1
24130,1
31412,1
30971,1
28555,1
40677,1
34977,1
34472,1
29706,1
36475,1
39246,1
15274,1
26443,1
25996,1
40367,1
39803,1
38603,1
40379,1
33576,1
24686,1
35236,1
38821,1
25292,1
32494,1
36272,1
36058,1
37758,1
39753,1
40296,1
35738,1
26894,1
11048,1
39676,1
34997,1
37531,1
37661,1
38009,1
37370,1
31533,1
34874,1
34627,1
15135,1
40117,1
12239,1
30487,1
26004,1
40985,1
38354,1
31573,1
40734,1
35891,1
38807,1
39550,1
36226,1
31297,1
26359,1
21691,1
29175,1
31136,1
31176,1
26153,1
26282,1
40066,1
30763,1
25712,1
38340,1
12262,1
38099,1
31743,1
41079,1
35217,1
29988,1
29923,1
29630,1
39307,1
12281,1
30903,1
34420,1
38633,1
37455,1
40327,1
40111,1
36352,1
34185,1
33043,1
27529,1
41038,1
40443,1
39471,1
35631,1
39479,1
39188,1
29639,1
37918,1
30398,1
32237,1
37428,1
29810,1
40587,1
21660,1
37991,1
39499,1
36294,1
24597,1
21782,1
40447,1
34842,1
27128,1
37058,1
29080,1
29434,1
18256,1
34429,1
36452,1
28938,1
40377,1
33281,1
33094,1
38990,1
37713,1
28011,1
36318,1
32079,1
30048,1
38635,1
38705,1
33402,1
34745,1
31586,1
38671,1
41011,1
36803,1
34326,1
35977,1
25650,1
35372,1
22545,1
19515,1
29107,1
34625,1
38584,1
35259,1
32448,1
31368,1
35346,1
32717,1
35319,1
32196,1
33919,1
27379,1
36857,1
38267,1
29643,1
40546,1
41052,1
25994,1
39850,1
33955,1
34691,1
18972,1
33456,1
38431,1
40750,1
12158,1
36445,1
39978,1
30187,1
40198,1
40968,1
21559,1
31233,1
26086,1
31703,1
41207,1
36333,1
28948,1
40913,1
21861,1
39719,1
40047,1
37178,1
27772,1
19311,1
40636,1
38995,1
37434,1
36132,1
35796,1
39277,1
34465,1
31141,1
5157,1
30132,1
41122,1
26791,1
32200,1
15911,1
39611,1
38945,1
32567,1
38323,1
39023,1
40543,1
31235,1
38579,1
34313,1
16127,1
36839,1
37006,1
21562,1
17899,1
38465,1
38745,1
26939,1
39510,1
38812,1
38814,1
40375,1
36553,1
38924,1
41117,1
30406,1
12229,1
34423,1
23994,1
26079,1
36275,1
35297,1
34722,1
25329,1
27721,1
22804,1
38654,1
27848,1
30260,1
27520,1
38813,1
35466,1
23961,1
40984,1
24529,1
41183,1
19679,1
40649,1
34383,1
36454,1
39652,1
30913,1
40305,1
36956,1
41220,1
41136,1
39564,1
17763,1
37774,1
40974,1
39346,1
39936,1
39507,1
26236,1
40798,1
24542,1
33254,1
12104,1
28280,1
38056,1
